edge_id;source_facility_id;target_location_id;target_location_type;transfer_count;distance_km;match_method;confidence_score;rule_version;assumption_revision;source_node_id;target_node_id;source_node_exists;target_node_exists
4bba63460897486033e7;2089335;2089335;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2089335;facility:2089335;True;True
4eba37d2bd48c2067ad9;2089548;2082187;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2089548;facility:2082187;True;True
d9deb8a0ffaa25e48aee;2091267;2084414;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2091267;facility:2084414;True;True
216be2f95635a3237135;2091585;2077485;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2091585;facility:2077485;True;True
c597bb8d3806ee30a789;2091755;2076896;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2091755;facility:2076896;True;True
50e9d8012f7bc739bd5a;2093324;2077396;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2093324;facility:2077396;True;True
94cb2d2e4d8c721f4fb6;2095912;2092611;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2095912;facility:2092611;True;True
4ebaf3d97a175362bed7;2096412;9491252;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2096412;facility:9491252;True;True
8af39dfb2c6987f349cc;2097877;2022621;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2097877;facility:2022621;True;True
cb57c831004e12c4da5d;2688433;2704900;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2688433;facility:2704900;True;True
95c3921b07d63e8389a9;2688514;2085143;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2688514;facility:2085143;True;True
d603c70e6172de9acb28;2688573;0102105;facility;2;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2688573;facility:0102105;True;True
cb3458475b3c20259abe;2698471;2698471;facility;2;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2698471;facility:2698471;True;True
a7408ad91e2ebb2d11e9;2702193;2748029;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2702193;facility:2748029;True;True
d145c56f4a8aeff56cc0;2702193;9491252;facility;2;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2702193;facility:9491252;True;True
07fd02949fa856bbd748;2716097;2089327;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2716097;facility:2089327;True;True
4399d7026ac75e419d99;2716593;2084414;facility;3;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2716593;facility:2084414;True;True
c3b242cb69a16174d20c;2745798;2705982;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2745798;facility:2705982;True;True
63cc268916412264cebe;2747693;2080931;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2747693;facility:2080931;True;True
7447349b3f01a87f4f56;2750988;2755130;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2750988;facility:2755130;True;True
cb387e8b4b15c621c9e4;2751003;2071568;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2751003;facility:2071568;True;True
b2286abadbe138133e32;2751038;2755130;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2751038;facility:2755130;True;True
14fec61b245f5b208aef;2751569;2081695;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2751569;facility:2081695;True;True
8cfbaa6946452053557f;2755130;2755130;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2755130;facility:2755130;True;True
727e8159a0615a03de4a;2765934;9491252;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2765934;facility:9491252;True;True
9f3929bb5b57e90ad9db;2766167;2772310;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2766167;facility:2772310;True;True
a2dd83ce2b8c53792ae1;2784602;2784602;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2784602;facility:2784602;True;True
7df33dd40e14dc42be7f;2785188;0110981;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2785188;facility:0110981;True;True
51ed3da51f18c92016c4;2786435;2786435;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2786435;facility:2786435;True;True
22c80f9b154e16c9a348;2786435;7573162;facility;2;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2786435;facility:7573162;True;True
6af854904ba68d284c02;2790637;2790556;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2790637;facility:2790556;True;True
0b8584ebcddfd5b65e00;2791676;2791676;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2791676;facility:2791676;True;True
a7c5ba52c3aa4f33fd76;2791692;2077582;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2791692;facility:2077582;True;True
89b5146f8ad6400b13ae;2791757;2790602;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2791757;facility:2790602;True;True
532dc0e0c7e74fe1e995;2792168;0008052;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2792168;facility:0008052;True;True
72307baed9865da330db;2792176;2079828;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2792176;facility:2079828;True;True
816888e0ae0c69baf573;2801051;0105759;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2801051;facility:0105759;True;True
c1e47e3481214a6ac122;2801051;2080273;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:2801051;facility:2080273;True;True
308072fbcebba5bb5838;3021378;7371349;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:3021378;facility:7371349;True;True
c739aa388b3870f8163f;3139050;9491112;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:3139050;facility:9491112;True;True
a6fe2448699e95e0c74e;4047613;0008052;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:4047613;facility:0008052;True;True
ec809af6a310e1fbd4b5;4047613;2078104;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:4047613;facility:2078104;True;True
2c13206d1e53bf114cb4;4047613;2792168;facility;3;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:4047613;facility:2792168;True;True
56e3ab99edf2d7c7126e;5200105;2080273;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:5200105;facility:2080273;True;True
1f80fe4ae0dcfa37ffad;5420938;2077477;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:5420938;facility:2077477;True;True
3ceeebdd4cce7514c719;6020917;2077620;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:6020917;facility:2077620;True;True
4ef97cf8805fadf68f2d;6123740;6123740;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:6123740;facility:6123740;True;True
8caf98d3ad45b52b842a;6270131;2798298;facility;3;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:6270131;facility:2798298;True;True
ab2748e6980df714e5b9;6878687;2071568;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:6878687;facility:2071568;True;True
0ae2656263158e630b95;6878687;2688689;facility;2;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:6878687;facility:2688689;True;True
fed82319e8a4f195d4a6;6966594;2079720;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:6966594;facility:2079720;True;True
0ffb0518ca530cfcde1d;7066376;2093324;facility;1;;4pillars_strict;1.0;v1_4pillars_strict_2026_04_08;2026-04-08;facility:7066376;facility:2093324;True;True
