location_id;node_id
313360;municipality:313360
313390;municipality:313390
313420;municipality:313420
313440;municipality:313440
313480;municipality:313480
313490;municipality:313490
313630;municipality:313630
313670;municipality:313670
313750;municipality:313750
313753;municipality:313753
313780;municipality:313780
313820;municipality:313820
313862;municipality:313862
313900;municipality:313900
313930;municipality:313930
314180;municipality:314180
314260;municipality:314260
314270;municipality:314270
314280;municipality:314280
314290;municipality:314290
314310;municipality:314310
314320;municipality:314320
314330;municipality:314330
314340;municipality:314340
314370;municipality:314370
314410;municipality:314410
314510;municipality:314510
314560;municipality:314560
314600;municipality:314600
314655;municipality:314655
314700;municipality:314700
314710;municipality:314710
314720;municipality:314720
314730;municipality:314730
314790;municipality:314790
314795;municipality:314795
314800;municipality:314800
314810;municipality:314810
314870;municipality:314870
314980;municipality:314980
315050;municipality:315050
315070;municipality:315070
315100;municipality:315100
315120;municipality:315120
315160;municipality:315160
315170;municipality:315170
315180;municipality:315180
315213;municipality:315213
315240;municipality:315240
315250;municipality:315250
315260;municipality:315260
315280;municipality:315280
315340;municipality:315340
315420;municipality:315420
315550;municipality:315550
315690;municipality:315690
315770;municipality:315770
315780;municipality:315780
315895;municipality:315895
315920;municipality:315920
315980;municipality:315980
316130;municipality:316130
316170;municipality:316170
316210;municipality:316210
316240;municipality:316240
316250;municipality:316250
316294;municipality:316294
316370;municipality:316370
316470;municipality:316470
316490;municipality:316490
316510;municipality:316510
316530;municipality:316530
316540;municipality:316540
316553;municipality:316553
316557;municipality:316557
316580;municipality:316580
316680;municipality:316680
316690;municipality:316690
316720;municipality:316720
316810;municipality:316810
316860;municipality:316860
316870;municipality:316870
316930;municipality:316930
316940;municipality:316940
316960;municipality:316960
316970;municipality:316970
316990;municipality:316990
317010;municipality:317010
317020;municipality:317020
317040;municipality:317040
317070;municipality:317070
317075;municipality:317075
317090;municipality:317090
317100;municipality:317100
317160;municipality:317160
317170;municipality:317170
320060;municipality:320060
320120;municipality:320120
320130;municipality:320130
320150;municipality:320150
320240;municipality:320240
320245;municipality:320245
320270;municipality:320270
320320;municipality:320320
320370;municipality:320370
320490;municipality:320490
320500;municipality:320500
320520;municipality:320520
320530;municipality:320530
330030;municipality:330030
330045;municipality:330045
330070;municipality:330070
330095;municipality:330095
330170;municipality:330170
330200;municipality:330200
330225;municipality:330225
330240;municipality:330240
330285;municipality:330285
330320;municipality:330320
330340;municipality:330340
330380;municipality:330380
330395;municipality:330395
330420;municipality:330420
330440;municipality:330440
330455;municipality:330455
330460;municipality:330460
330480;municipality:330480
330510;municipality:330510
330520;municipality:330520
330550;municipality:330550
330630;municipality:330630
350010;municipality:350010
350020;municipality:350020
350030;municipality:350030
350040;municipality:350040
350050;municipality:350050
350055;municipality:350055
350060;municipality:350060
350070;municipality:350070
350075;municipality:350075
350080;municipality:350080
350090;municipality:350090
350100;municipality:350100
350110;municipality:350110
350115;municipality:350115
350120;municipality:350120
350130;municipality:350130
350140;municipality:350140
350150;municipality:350150
350160;municipality:350160
350170;municipality:350170
350180;municipality:350180
350190;municipality:350190
350200;municipality:350200
350210;municipality:350210
350220;municipality:350220
350230;municipality:350230
350240;municipality:350240
350250;municipality:350250
350260;municipality:350260
350270;municipality:350270
350275;municipality:350275
350280;municipality:350280
350290;municipality:350290
350300;municipality:350300
350310;municipality:350310
350315;municipality:350315
350320;municipality:350320
350330;municipality:350330
350335;municipality:350335
350340;municipality:350340
350350;municipality:350350
350360;municipality:350360
350370;municipality:350370
350380;municipality:350380
350390;municipality:350390
350395;municipality:350395
350400;municipality:350400
350410;municipality:350410
350420;municipality:350420
350430;municipality:350430
350440;municipality:350440
350450;municipality:350450
350460;municipality:350460
350470;municipality:350470
350480;municipality:350480
350490;municipality:350490
350500;municipality:350500
