node_id;node_type;name;municipality_code;latitude;longitude;capacity_beds;habilitation_level
facility:2077388;facility;CNES 2077388 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077396;facility;CNES 2077396 (São José do Rio Preto - SP);354980;-20.797230087255794;-49.35810215139688;;
facility:2077418;facility;CNES 2077418 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077426;facility;CNES 2077426 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077434;facility;CNES 2077434 (Pariquera-Açu - SP);353620;-24.678248514907096;-47.850094983388146;;
facility:2077450;facility;CNES 2077450 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077477;facility;CNES 2077477 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077485;facility;CNES 2077485 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077493;facility;CNES 2077493 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077507;facility;CNES 2077507 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077515;facility;CNES 2077515 (Arandu - SP);350310;-23.17769301407345;-49.064022798536556;;
facility:2077523;facility;CNES 2077523 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077531;facility;CNES 2077531 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077558;facility;CNES 2077558 (Águas de Lindóia - SP);350050;-22.474824934499992;-46.603650151739856;;
facility:2077574;facility;CNES 2077574 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077582;facility;CNES 2077582 (Lençóis Paulista - SP);352680;-22.67611421056163;-48.82502735527918;;
facility:2077590;facility;CNES 2077590 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077620;facility;CNES 2077620 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077639;facility;CNES 2077639 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077647;facility;CNES 2077647 (Adamantina - SP);350010;-21.576695151747405;-51.05681244532573;;
facility:2077655;facility;CNES 2077655 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077671;facility;CNES 2077671 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077701;facility;CNES 2077701 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077752;facility;CNES 2077752 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2077957;facility;CNES 2077957 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2078015;facility;CNES 2078015 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2078031;facility;CNES 2078031 (Ribeirão Preto - SP);354340;-21.210851733693875;-47.821314347596555;;
facility:2078074;facility;CNES 2078074 (Leme - SP);352670;-22.172152285383554;-47.337624952105095;;
facility:2078104;facility;CNES 2078104 (Itapevi - SP);352250;-23.55095592016108;-46.967658183928066;;
facility:2078112;facility;CNES 2078112 (Sales Oliveira - SP);354490;-20.83152669970238;-47.85459828541197;;
facility:2078139;facility;CNES 2078139 (Presidente Venceslau - SP);354150;-21.792996452924935;-51.83833341098527;;
facility:2078155;facility;CNES 2078155 (Guarulhos - SP);351880;-23.40268009559481;-46.45487945397167;;
facility:2078198;facility;CNES 2078198 (Santo Antônio da Alegria - SP);354790;-21.092334760264404;-47.19583442523664;;
facility:2078252;facility;CNES 2078252 (Birigui - SP);350650;-21.261609517152596;-50.35098880391581;;
facility:2078287;facility;CNES 2078287 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2078295;facility;CNES 2078295 (Taquaritinga - SP);355370;-21.425577635185146;-48.53787919909019;;
facility:2078325;facility;CNES 2078325 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
facility:2078341;facility;CNES 2078341 (Monte Mor - SP);353180;-22.953196190805215;-47.30731694904026;;
facility:2078384;facility;CNES 2078384 (Penápolis - SP);353730;-21.4054028304539;-50.09569618976116;;
facility:2078414;facility;CNES 2078414 (Guaíra - SP);351740;-20.314035131394828;-48.36413841115606;;
facility:2078422;facility;CNES 2078422 (Pedreira - SP);353710;-22.754706190540226;-46.88854986303351;;
facility:2078449;facility;CNES 2078449 (Patrocínio Paulista - SP);353630;-20.704179800949497;-47.28939403832717;;
facility:2078465;facility;CNES 2078465 (Campinas - SP);350950;-22.883756387475355;-47.04379621907528;;
facility:2078473;facility;CNES 2078473 (Cubatão - SP);351350;-23.865904021310467;-46.408201000344405;;
facility:2078503;facility;CNES 2078503 (Penápolis - SP);353730;-21.4054028304539;-50.09569618976116;;
facility:2078511;facility;CNES 2078511 (Ilha Solteira - SP);352044;-20.43142785334372;-51.25896808965918;;
facility:2078538;facility;CNES 2078538 (Itupeva - SP);352400;-23.146491734045846;-47.06838200597165;;
facility:2078546;facility;CNES 2078546 (São Bento do Sapucaí - SP);354860;-22.681413820520643;-45.68679186053996;;
facility:2078562;facility;CNES 2078562 (Itaquaquecetuba - SP);352310;-23.461458058469297;-46.33386379399722;;
facility:2078775;facility;CNES 2078775 (Araçatuba - SP);350280;-21.11386596017947;-50.57449245701809;;
facility:2078813;facility;CNES 2078813 (Sorocaba - SP);355220;-23.464551917016664;-47.446759844882976;;
facility:2078848;facility;CNES 2078848 (Amparo - SP);350190;-22.69912651688893;-46.798714032319154;;
facility:2078902;facility;CNES 2078902 (Pilar do Sul - SP);353790;-23.856366025798973;-47.728124861001746;;
facility:2078937;facility;CNES 2078937 (Aparecida d'Oeste - SP);350260;-20.478816149672976;-50.92197577792909;;
facility:2079011;facility;CNES 2079011 (Embu das Artes - SP);351500;-23.651339266900113;-46.851535666315634;;
facility:2079097;facility;CNES 2079097 (Capão Bonito - SP);351020;-24.03919510969139;-48.2898347617587;;
facility:2079119;facility;CNES 2079119 (Ribeirão Preto - SP);354340;-21.210851733693875;-47.821314347596555;;
facility:2079135;facility;CNES 2079135 (Tatuí - SP);355400;-23.362079956942814;-47.86948321962535;;
facility:2079178;facility;CNES 2079178 (Salto de Pirapora - SP);354530;-23.652776419521942;-47.58063182618949;;
facility:2079186;facility;CNES 2079186 (São Paulo - SP);355030;-23.650049140231506;-46.64808599996871;;
